Domian;Phylum;Class;Order;Family;Genus;Species;MP288;MP289;MP290;MP291;MP292;MP293;MP294;MP295;MP296;MP297;MP298;MP299;MP300;MP301;MP302;MP303;MP304;MP305;MP306;MP307;total
Bacteria;Gemmatimonadota;Longimicrobia;Longimicrobiales;Longimicrobiaceae;Longimicrobiaceae;uncultured_soil;0;0;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136
Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;uncultured_Gemmatimonadaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103;103
Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;10;78
Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;uncultured_Gemmatimonadetes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;76
Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Roseisolibacter;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;61
Bacteria;Gemmatimonadota;Longimicrobia;Longimicrobiales;Longimicrobiaceae;Longimicrobium;;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;53
Bacteria;Gemmatimonadota;S0134_terrestrial_group;S0134_terrestrial_group;S0134_terrestrial_group;S0134_terrestrial_group;uncultured_Gemmatimonadetes;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47
Bacteria;Gemmatimonadota;S0134_terrestrial_group;S0134_terrestrial_group;S0134_terrestrial_group;S0134_terrestrial_group;metagenome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;26
Bacteria;Gemmatimonadota;BD2-11_terrestrial_group;BD2-11_terrestrial_group;BD2-11_terrestrial_group;BD2-11_terrestrial_group;metagenome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11
Bacteria;Latescibacterota;Latescibacterota;Latescibacterota;Latescibacterota;Latescibacterota;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;273;273
Bacteria;Latescibacterota;Latescibacterota;Latescibacterota;Latescibacterota;Latescibacterota;metagenome;0;0;153;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;217
Bacteria;Latescibacterota;Latescibacterota;Latescibacterota;Latescibacterota;Latescibacterota;uncultured_Pelobacter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;46
Bacteria;Margulisbacteria;Margulisbacteria;Margulisbacteria;Margulisbacteria;Margulisbacteria;microbial_mat;6;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45
Bacteria;MBNT15;MBNT15;MBNT15;MBNT15;MBNT15;uncultured_Desulfuromonadales;0;0;0;0;0;0;0;0;0;0;547;0;0;0;0;0;180;0;0;0;727
Bacteria;Methylomirabilota;Methylomirabilia;Rokubacteriales;Rokubacteriales;Rokubacteriales;uncultured_bacterium;0;0;0;33;0;58;0;0;0;0;424;0;0;0;0;0;0;0;0;56;571
Bacteria;Methylomirabilota;Methylomirabilia;Rokubacteriales;Rokubacteriales;Rokubacteriales;uncultured_Candidatus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;336;336
Bacteria;Myxococcota;Polyangia;Haliangiales;Haliangiaceae;Haliangium;;87;148;0;50;76;621;40;87;26;82;197;70;49;62;305;276;0;0;0;212;2388
Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;;114;199;0;29;106;267;0;115;137;335;132;0;0;235;134;54;0;0;177;85;2119
Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;;;130;0;0;85;127;49;0;94;56;200;199;0;129;37;0;0;0;222;142;58;1528
Bacteria;Myxococcota;Polyangia;Nannocystales;Nannocystaceae;Nannocystis;;47;0;223;0;118;248;0;89;33;172;0;146;58;0;187;0;0;0;50;0;1371
Bacteria;Myxococcota;Myxococcia;Myxococcales;;;;6;193;359;151;0;0;0;0;33;0;0;129;0;53;0;0;0;0;0;0;924
Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;Sandaracinus;uncultured_bacterium;21;0;0;0;53;0;0;0;41;145;136;129;0;0;146;58;0;130;35;0;894
Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;;;69;35;130;0;73;100;0;0;84;0;0;0;90;0;0;0;0;189;56;0;826
Bacteria;Myxococcota;Polyangia;Polyangiales;Phaselicystidaceae;Phaselicystis;uncultured_delta;57;61;0;110;54;0;10;0;0;148;160;0;0;0;0;0;0;0;88;0;688
Bacteria;Myxococcota;Polyangia;Blfdi19;Blfdi19;Blfdi19;;58;0;0;0;0;219;0;0;11;114;0;0;0;0;0;72;0;0;0;13;487
Bacteria;Myxococcota;Polyangia;Polyangiales;;;;32;67;64;0;0;0;0;0;49;0;29;0;0;0;0;0;0;0;55;54;350
Bacteria;Myxococcota;Polyangia;Nannocystales;Nannocystaceae;Nannocystis;uncultured_Nannocystaceae;0;0;0;0;0;0;0;149;0;100;0;0;0;0;0;0;0;0;94;0;343
Bacteria;Myxococcota;Polyangia;Polyangiales;Phaselicystidaceae;Phaselicystis;;0;21;0;81;107;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;223
Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;P3OB-42;metagenome;0;0;0;43;0;0;0;0;50;0;0;0;0;33;79;0;0;0;0;0;205
Bacteria;Myxococcota;bacteriap25;bacteriap25;bacteriap25;bacteriap25;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;194;194
Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;uncultured;uncultured_delta;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;0;174
Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;P3OB-42;;28;16;0;0;59;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;164
Bacteria;Myxococcota;Polyangia;;;;;0;0;0;18;0;0;0;0;24;0;0;0;0;0;0;76;0;0;0;43;161
Bacteria;Myxococcota;Myxococcia;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter;;10;0;0;0;0;0;0;121;0;0;0;0;0;0;0;0;0;0;0;20;151
Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;uncultured;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;128;0;0;0;0;0;0;0;0;128
Bacteria;Myxococcota;Polyangia;Polyangiales;BIrii41;BIrii41;;0;0;0;0;0;0;0;0;0;0;0;0;46;0;78;0;0;0;0;0;124
Bacteria;Myxococcota;Polyangia;mle1-27;mle1-27;mle1-27;metagenome;0;43;44;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;110
Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;KD3-10;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;0;97
Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;uncultured;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;0;0;90
Bacteria;Myxococcota;Polyangia;Polyangiales;BIrii41;BIrii41;metagenome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;30;76
Bacteria;Myxococcota;Myxococcia;Myxococcales;Vulgatibacteraceae;Vulgatibacter;uncultured_delta;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;41
Bacteria;Myxococcota;Polyangia;Polyangiales;BIrii41;BIrii41;uncultured_soil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;36
Bacteria;Myxococcota;Polyangia;mle1-27;mle1-27;mle1-27;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17
Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;;;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;uncultured;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12
Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;P3OB-42;uncultured_bacterium;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;;0;0;0;0;0;0;0;0;0;0;621;0;0;44;140;0;272;0;0;293;1370
Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;uncultured_Green;0;0;38;0;0;0;0;0;0;0;84;0;0;0;208;0;0;0;0;350;680
Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;uncultured_Nitrospiraceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;151
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadales;Saccharimonadales;;406;518;287;205;106;59;33;393;593;39;219;586;131;206;112;181;126;0;368;36;4604
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;;;;214;346;34;702;574;57;213;189;298;121;0;182;84;81;0;12;147;0;0;6;3260
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;TM7a;;145;0;82;279;52;109;0;0;577;124;154;0;55;0;0;0;0;0;28;0;1605
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;TM7a;uncultured_bacterium;106;86;179;142;43;0;0;42;159;117;54;0;0;114;0;120;0;0;222;0;1384
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;LWQ8;LWQ8;;38;0;231;40;34;0;0;0;443;146;0;0;111;128;0;0;0;0;66;56;1293
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadales;Saccharimonadales;uncultured_gamma;197;121;139;71;0;0;0;0;152;0;0;201;94;0;107;0;0;0;174;0;1256
Bacteria;Patescibacteria;Parcubacteria;Candidatus_Nomurabacteria;Candidatus_Nomurabacteria;Candidatus_Nomurabacteria;;76;75;124;101;0;110;0;0;25;0;0;144;80;0;161;0;0;114;11;26;1047
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;Saccharimonadaceae;uncultured_bacterium;0;0;0;0;981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;981
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;TM7x;;0;0;0;0;737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;737
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;LWQ8;LWQ8;uncultured_bacterium;130;187;0;0;0;0;0;0;223;0;0;0;0;42;146;0;0;0;0;0;728
Bacteria;Patescibacteria;Parcubacteria;Candidatus_Kaiserbacteria;Candidatus_Kaiserbacteria;Candidatus_Kaiserbacteria;;0;18;0;87;173;24;0;135;10;0;0;0;25;0;0;0;0;0;55;0;527
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;;;0;0;0;86;183;0;0;0;0;0;0;0;0;0;0;0;0;96;94;0;459
Bacteria;Patescibacteria;Gracilibacteria;Absconditabacteriales_(SR1);Absconditabacteriales_(SR1);Absconditabacteriales_(SR1);;0;0;0;88;99;0;43;0;0;0;0;205;0;0;0;0;0;0;0;0;435
Bacteria;Patescibacteria;;;;;;16;13;0;0;0;0;0;0;18;100;0;125;108;0;0;0;0;0;0;24;404
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;Candidatus_Saccharimonas;uncultured_bacterium;0;0;0;0;377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;377
Bacteria;Patescibacteria;Parcubacteria;Parcubacteria;Parcubacteria;Parcubacteria;uncultured_bacterium;10;0;0;0;0;0;0;0;31;0;0;0;0;0;17;0;0;145;0;47;250
Bacteria;Patescibacteria;Gracilibacteria;Absconditabacteriales_(SR1);Absconditabacteriales_(SR1);Absconditabacteriales_(SR1);uncultured_prokaryote;0;0;165;0;0;0;0;0;0;0;0;72;0;0;0;0;0;0;0;0;237
Bacteria;Patescibacteria;Parcubacteria;Candidatus_Nomurabacteria;Candidatus_Nomurabacteria;Candidatus_Nomurabacteria;uncultured_Parcubacteria;41;0;0;73;0;82;0;0;0;0;0;0;0;38;0;0;0;0;0;0;234
Bacteria;Patescibacteria;Parcubacteria;Candidatus_Nomurabacteria;Candidatus_Nomurabacteria;Candidatus_Nomurabacteria;uncultured_bacterium;0;0;0;0;0;0;0;0;65;0;168;0;0;0;0;0;0;0;0;0;233
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadales;Saccharimonadales;uncultured_bacterium;0;24;0;0;79;0;0;97;11;0;0;0;0;0;0;0;0;0;0;20;231
Bacteria;Patescibacteria;Parcubacteria;Candidatus_Kaiserbacteria;Candidatus_Kaiserbacteria;Candidatus_Kaiserbacteria;uncultured_prokaryote;0;14;0;112;0;0;0;25;0;0;0;0;0;0;74;0;0;0;0;0;225
Bacteria;Patescibacteria;Dojkabacteria;Dojkabacteria;Dojkabacteria;Dojkabacteria;uncultured_bacterium;12;0;0;0;70;0;0;36;0;0;0;0;0;0;0;100;0;0;0;0;218
Bacteria;Patescibacteria;ABY1;Candidatus_Magasanikbacteria;Candidatus_Magasanikbacteria;Candidatus_Magasanikbacteria;;0;0;0;0;0;0;0;0;0;0;0;204;0;0;0;0;0;0;0;0;204
Bacteria;Patescibacteria;Parcubacteria;;;;;0;9;19;24;0;0;0;0;27;0;0;0;0;0;112;0;0;0;0;6;197
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;Candidatus_Saccharimonas;;0;0;0;0;189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189
Bacteria;Patescibacteria;Parcubacteria;Candidatus_Adlerbacteria;Candidatus_Adlerbacteria;Candidatus_Adlerbacteria;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;178;0;0;178
Bacteria;Patescibacteria;Gracilibacteria;Gracilibacteria;Gracilibacteria;Gracilibacteria;metagenome;21;33;0;0;63;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;162
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadales;Saccharimonadales;uncultured_Chloroflexi;0;0;0;0;0;0;0;0;156;0;0;0;0;0;0;0;0;0;0;0;156
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadales;Saccharimonadales;uncultured_prokaryote;0;0;59;0;0;0;0;0;0;0;0;81;0;0;0;0;0;0;0;0;140
Bacteria;Patescibacteria;Gracilibacteria;Gracilibacteria;Gracilibacteria;Gracilibacteria;uncultured_bacterium;0;21;50;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139
Bacteria;Patescibacteria;ABY1;Candidatus_Falkowbacteria;Candidatus_Falkowbacteria;Candidatus_Falkowbacteria;uncultured_bacterium;0;20;0;0;0;0;22;0;0;0;77;0;17;0;0;0;0;0;0;0;136
Bacteria;Patescibacteria;Microgenomatia;Candidatus_Pacebacteria;Candidatus_Pacebacteria;Candidatus_Pacebacteria;uncultured_bacterium;19;15;0;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadales;Saccharimonadales;TM7_phylum;0;0;0;0;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124
Bacteria;Patescibacteria;ABY1;Candidatus_Falkowbacteria;Candidatus_Falkowbacteria;Candidatus_Falkowbacteria;uncultured_Parcubacteria;0;59;0;19;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122
Bacteria;Patescibacteria;Parcubacteria;Candidatus_Vogelbacteria;Candidatus_Vogelbacteria;Candidatus_Vogelbacteria;uncultured_bacterium;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;118
Bacteria;Patescibacteria;Dojkabacteria;Dojkabacteria;Dojkabacteria;Dojkabacteria;uncultured_eubacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;0;0;0;0;117
Bacteria;Patescibacteria;Dojkabacteria;Dojkabacteria;Dojkabacteria;Dojkabacteria;;23;0;0;0;0;0;0;0;0;81;0;0;0;0;0;0;0;0;0;0;104
Bacteria;Patescibacteria;Gracilibacteria;Absconditabacteriales_(SR1);Absconditabacteriales_(SR1);Absconditabacteriales_(SR1);uncultured_bacterium;0;21;0;0;0;0;0;0;7;0;0;0;0;62;0;0;0;0;0;0;90
Bacteria;Patescibacteria;Parcubacteria;Candidatus_Moranbacteria;Candidatus_Moranbacteria;Candidatus_Moranbacteria;uncultured_bacterium;10;0;0;8;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;39;90
Bacteria;Patescibacteria;Microgenomatia;Candidatus_Pacebacteria;Candidatus_Pacebacteria;Candidatus_Pacebacteria;;0;14;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;0;85
Bacteria;Patescibacteria;Parcubacteria;Candidatus_Kaiserbacteria;Candidatus_Kaiserbacteria;Candidatus_Kaiserbacteria;uncultured_bacterium;0;0;0;0;0;0;0;0;11;72;0;0;0;0;0;0;0;0;0;0;83
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadales;Saccharimonadales;wastewater_metagenome;0;0;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69
Bacteria;Patescibacteria;Berkelbacteria;Berkelbacteria;Berkelbacteria;Berkelbacteria;uncultured_bacterium;0;32;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;61
Bacteria;Patescibacteria;Microgenomatia;Candidatus_Levybacteria;Candidatus_Levybacteria;Candidatus_Levybacteria;;0;0;0;40;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52
Bacteria;Patescibacteria;Gracilibacteria;Absconditabacteriales_(SR1);Absconditabacteriales_(SR1);Absconditabacteriales_(SR1);metagenome;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;49
Bacteria;Patescibacteria;Parcubacteria;Candidatus_Moranbacteria;Candidatus_Moranbacteria;Candidatus_Moranbacteria;;0;0;0;0;0;0;34;0;0;0;0;0;15;0;0;0;0;0;0;0;49
Bacteria;Patescibacteria;Parcubacteria;Candidatus_Azambacteria;Candidatus_Azambacteria;Candidatus_Azambacteria;uncultured_bacterium;0;0;0;0;0;0;0;0;26;0;0;0;17;0;0;0;0;0;0;6;49
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadales;Saccharimonadales;metagenome;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;27;0;0;0;0;38
Bacteria;Patescibacteria;Gracilibacteria;Absconditabacteriales_(SR1);Absconditabacteriales_(SR1);Absconditabacteriales_(SR1);uncultured_organism;18;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34
Bacteria;Patescibacteria;Gracilibacteria;Candidatus_Peribacteria;Candidatus_Peribacteria;Candidatus_Peribacteria;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;29
Bacteria;Patescibacteria;CPR2;CPR2;CPR2;CPR2;;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
Bacteria;Patescibacteria;Parcubacteria;Parcubacteria;Parcubacteria;Parcubacteria;uncultured_soil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24
Bacteria;Patescibacteria;Gracilibacteria;Gracilibacteria;Gracilibacteria;Gracilibacteria;wastewater_metagenome;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21
Bacteria;Patescibacteria;Gracilibacteria;Candidatus_Peregrinibacteria;Candidatus_Peregrinibacteria;Candidatus_Peregrinibacteria;uncultured_bacterium;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19
Bacteria;Patescibacteria;Parcubacteria;Candidatus_Yanofskybacteria;Candidatus_Yanofskybacteria;Candidatus_Yanofskybacteria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16
Bacteria;Patescibacteria;Dojkabacteria;Dojkabacteria;Dojkabacteria;Dojkabacteria;uncultured_anaerobic;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
Bacteria;Patescibacteria;Parcubacteria;Parcubacteria;Parcubacteria;Parcubacteria;wastewater_metagenome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11
Bacteria;Patescibacteria;Gracilibacteria;Gracilibacteria;Gracilibacteria;Gracilibacteria;;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;10
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadales;Saccharimonadales;uncultured_soil;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
Bacteria;Patescibacteria;Parcubacteria;Candidatus_Jorgensenbacteria;Candidatus_Jorgensenbacteria;Candidatus_Jorgensenbacteria;Candidatus_Adlerbacteria;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
Bacteria;Patescibacteria;Parcubacteria;Parcubacteria;Parcubacteria;Parcubacteria;;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;6
Bacteria;Patescibacteria;Parcubacteria;Parcubacteria;Parcubacteria;Parcubacteria;uncultured_Parcubacteria;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
Bacteria;Patescibacteria;Parcubacteria;Candidatus_Zambryskibacteria;Candidatus_Zambryskibacteria;Candidatus_Zambryskibacteria;uncultured_bacterium;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5
Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;WD2101_soil_group;;27;20;0;48;0;0;0;114;19;0;96;0;52;0;121;0;0;0;0;1663;2160
Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;;;0;41;0;248;279;0;0;118;88;119;0;50;0;0;0;0;22;0;0;85;1050
Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;uncultured;;0;38;0;22;0;0;97;0;0;29;0;0;0;0;137;208;0;0;0;484;1015
Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pirellula;;0;110;0;96;0;158;0;0;0;0;238;0;0;0;122;0;0;0;0;160;884
Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;uncultured;;46;66;57;0;92;0;63;0;107;0;0;0;0;0;155;0;0;0;0;148;734
Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;uncultured;;143;40;0;0;0;0;14;156;200;65;0;0;0;66;0;0;0;0;0;12;696
Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pirellula;Planctomycetes_bacterium;49;154;0;0;0;171;0;0;0;0;0;0;0;0;0;0;0;301;0;0;675
Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Tundrisphaera;;0;0;0;0;0;207;0;0;0;170;0;0;0;50;134;0;0;0;37;0;598
Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;WD2101_soil_group;uncultured_bacterium;53;0;0;0;0;0;0;0;32;0;0;0;10;81;0;0;0;0;9;304;489
Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;uncultured;uncultured;agricultural_soil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254;0;0;0;254
Bacteria;Planctomycetota;OM190;OM190;OM190;OM190;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149;0;0;0;0;83;232
Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;CPla-3_termite_group;CPla-3_termite_group;metagenome;19;0;74;0;62;0;0;0;52;0;0;0;0;0;0;0;0;0;0;14;221
Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4_lineage;uncultured_Planctomycetaceae;0;0;0;0;109;0;0;0;0;0;0;0;0;0;98;0;0;0;0;0;207
Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Rhodopirellula;;0;40;0;34;0;0;0;0;0;109;0;0;0;15;0;0;0;0;0;0;198
Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;uncultured;metagenome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;0;0;0;0;0;191
Bacteria;Planctomycetota;OM190;OM190;OM190;OM190;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;0;0;0;0;60;186
Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pirellula;agricultural_soil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174;174
Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;WD2101_soil_group;uncultured_eubacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168;0;0;0;0;0;168
Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Gemmata;uncultured_Planctomycetales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;0;0;0;0;160
Bacteria;Planctomycetota;OM190;OM190;OM190;OM190;planctomycete_A-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149;149
Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Gemmata;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;106;142
Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula;;0;0;0;0;0;0;84;0;0;0;0;0;55;0;0;0;0;0;0;0;139
Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;SH-PL14;uncultured_Planctomycetaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;0;0;0;0;136
Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;uncultured;uncultured;uncultured_soil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;0;0;0;0;0;135
Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Fimbriiglobus;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;0;0;0;0;134
Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;uncultured;uncultured;uncultured_bacterium;0;0;0;0;0;0;98;0;0;0;0;0;0;0;0;0;0;0;0;25;123
Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Gemmata;uncultured_planctomycete;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;0;0;0;0;119
Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02;metagenome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;0;0;0;0;109
Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;uncultured;uncultured_soil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;106
Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;101
